id,fighter_id,name,weightclass,wins,losses,draws,currentElo,maxElo,scaled_z_score_composite,currentCombinedScore
226,1857,Julija Stoliarenko,Women's Featherweight,2,6,0,1407.7441117076737,1500.0,1670.9191043591022,1499.8553591356736
227,1858,Roosevelt Roberts,Lightweight,5,5,0,1492.4942397437164,1617.2369971689034,1844.4202154319144,1615.6683312345858
228,1859,Chris Gutierrez,Bantamweight,9,3,1,1700.1284733551222,1721.5296895563472,1739.9939035783616,1714.081373933256
229,1860,Sodiq Yusuff,Featherweight,6,3,0,1617.335626119252,1700.593463217835,1887.1115939840572,1711.7572148719337
230,1862,Jimmy Crute,Light Heavyweight,4,4,2,1528.986673752703,1641.160846513453,1892.511895858693,1656.2205014897995
231,1863,Kai Kara-France,Flyweight,8,4,0,1642.7239505228845,1667.0928335740746,1734.215738233517,1674.746076221606
232,1864,Damir Ismagulov,Lightweight,5,2,0,1601.8549599502771,1657.922648064647,1652.7982725372835,1619.6851193557293
233,1866,Kyle Nelson,Lightweight,4,5,1,1519.8041051659764,1553.1318965303913,1755.2013697922846,1602.1931477851842
234,1872,Ariane da Silva,Women's Flyweight,6,7,0,1511.1518044414988,1565.132240783042,1861.665729276834,1633.8316781338663
235,1873,Alonzo Menifield,Light Heavyweight,9,5,1,1621.7829072508894,1679.558992827436,1766.7440827710288,1672.5193186829383
236,1875,Mario Bautista,Bantamweight,9,2,0,1743.6015949278135,1743.6015949278135,1888.0335075563107,1794.1527643477875
237,1878,Anthony Hernandez,Middleweight,8,2,0,1759.4402652336196,1759.4402652336196,1912.782884860446,1813.1101821030088
238,1879,Taila Santos,Women's Flyweight,4,3,0,1591.4292943118007,1628.6994778671474,1753.5223321308297,1648.1618575484608
239,1880,Jairzinho Rozenstruik,Heavyweight,9,6,0,1676.014252656919,1723.5710777122256,1703.1014874720163,1685.494784842203
240,1887,Kron Gracie,Featherweight,1,3,0,1451.7577571794247,1552.268996438716,,
241,1889,Ismail Naurdiev,Welterweight,3,2,0,1568.250034301686,1568.250034301686,1612.9368761154496,1583.8904289365032
242,1890,Joel Alvarez,Lightweight,7,2,0,1722.3398873364245,1722.3398873364245,1945.6304553391628,1800.491586137383
243,1892,Grant Dawson,Featherweight,11,1,1,1795.27869600442,1795.27869600442,1883.069402488879,1826.0054432739807
244,1898,Kennedy Nzechukwu,Light Heavyweight,8,5,0,1609.8585405919027,1623.320945567059,1788.9653298306043,1672.5459168254483
245,1904,Arman Tsarukyan,Lightweight,9,2,0,1808.3921791165408,1808.3921791165408,1756.3297348260194,1790.1703236148583
246,1906,Movsar Evloev,Featherweight,9,0,0,1820.8777897863324,1820.8777897863324,1765.6324679594427,1801.541927146921
247,1907,SeungWoo Choi,Featherweight,4,7,0,1404.4682529299278,1549.324675577835,1808.185732494804,1545.7693707776343
248,1909,Rafael Fiziev,Lightweight,6,4,0,1641.5310803385953,1736.452669183954,1809.319433136006,1700.257003817689
249,1911,Takashi Sato,Welterweight,2,5,0,1425.4830957742986,1560.3990741861353,1703.9853176597342,1522.958873434201
250,1912,Virna Jandiroba,Women's Strawweight,7,3,0,1693.2681608896105,1693.2681608896105,1664.43980432921,1683.1782360934703
251,1913,Mike Davis,Lightweight,4,2,0,1589.3137322497553,1621.8930297277363,1884.8766385323024,1692.760749448647
252,1914,Serghei Spivac,Heavyweight,8,5,0,1658.5283610607487,1692.2915970625145,1833.670917875787,1719.8282559460122
253,1915,Marc-Andre Barriault,Middleweight,6,8,0,1464.0360260959085,1568.2024143442195,1844.5660650271616,1597.221539721847
254,1918,Luana Carolina,Women's Flyweight,6,3,0,1561.7646838309663,1561.7646838309663,1753.3220237765513,1628.809752811921
255,1920,Viviane Araujo,Women's Bantamweight,7,5,0,1596.841567431702,1610.0811849801644,1791.0209351666808,1664.8043461389445
256,1923,Austin Hubbard,Lightweight,4,6,0,1453.321605666872,1526.6361237954566,1742.0680057102022,1554.3828456820374
257,1924,Charles Jourdain,Lightweight,7,7,1,1559.350380980895,1586.5782971970957,1874.734254031948,1669.7347365487635
258,1925,Michel Pereira,Welterweight,9,3,0,1715.3731148950617,1761.571762173117,1769.395545021719,1734.2809654393918
259,1934,Journey Newson,Bantamweight,1,5,0,1372.548187879634,1500.0,1659.0592989298311,1472.8270767472031
260,1937,Amanda Ribas,Women's Strawweight,7,5,0,1581.3836361797487,1662.8024704393683,1776.1211695280335,1649.5417728516484
261,1939,Julia Avila,Women's Bantamweight,3,3,0,1491.7682030350186,1571.3532970126105,1836.357464208912,1612.3744444458812
262,1940,Wellington Turman,Middleweight,3,6,0,1431.581099898891,1515.7391059458655,1770.156694789703,1550.082558110675
263,1948,Hannah Goldy,Women's Flyweight,1,4,0,1399.4002778251063,1500.0,1807.1557617008516,1542.114697181617
264,1950,Rodolfo Vieira,Middleweight,5,3,0,1586.3046786065634,1619.322797654943,1827.085342687771,1670.5779110349858
265,1951,Ciryl Gane,Heavyweight,10,2,0,1872.171750641863,1872.171750641863,1764.7828077109398,1834.58562061604
266,1955,Mizuki,Women's Flyweight,2,1,0,1528.856120831032,1541.3942593045033,1788.911052401748,1619.8753468807827
267,1956,JunYong Park,Middleweight,8,3,0,1646.3202973874966,1649.4323222386588,1847.9673072371056,1716.8967508348599
268,1957,Da Woon Jung,Light Heavyweight,4,4,1,1504.341910419011,1666.6142349034517,1724.1129417421,1581.261771382092
269,1959,Alatengheili,Bantamweight,5,2,1,1598.805692656495,1601.5335879758177,1743.8313347441813,1649.5646673871852
270,1960,Batgerel Danaa,Bantamweight,3,4,0,1469.1385622048044,1586.0816258184195,1864.9388016307016,1607.6686460038684
271,1961,Karol Rosa,Women's Bantamweight,7,4,0,1564.400500249123,1626.081679456668,2033.0627074550216,1728.4322727711876
272,1963,Lerone Murphy,Featherweight,7,0,1,1756.550243484641,1756.550243484641,1866.1002710158452,1794.8927531205627
273,1965,Ottman Azaitar,Lightweight,2,3,0,1448.5648697418735,1602.4184197012007,,
274,1966,Fares Ziam,Lightweight,7,2,0,1675.747904526595,1675.747904526595,1694.0458007205834,1682.152168194491
275,1968,Miles Johns,Bantamweight,6,4,0,1551.8185102950122,1584.727874140004,1652.190457432317,1586.948691793069
276,1972,Ariane Carnelossi,Women's Strawweight,3,2,0,1541.297643134549,1542.9480809181905,2113.9385600586847,1741.7219640579965
277,1973,Tyson Nam,Flyweight,3,5,0,1478.3847059291004,1555.6973004696242,,
278,1974,Mark Madsen,Lightweight,4,2,0,1570.8567373072344,1660.2048170383628,1802.712114618265,1652.0061193660952
279,1975,Makhmud Muradov,Middleweight,4,3,0,1543.9036672123016,1631.392048050138,1892.9798144460244,1666.0803187441047
280,1976,Giga Chikadze,Featherweight,8,2,0,1711.2288773279265,1755.1196584647369,1693.7958120249573,1705.1273044718873
281,1977,Jack Shore,Bantamweight,6,3,0,1573.9266715332722,1670.0715846167543,1861.6222759829743,1674.6201330906679
282,1979,Justin Tafa,Heavyweight,4,6,0,1463.1573378511368,1534.3782646028976,,
283,1982,Jamie Mullarkey,Lightweight,5,6,0,1478.9751387441663,1570.3071533462798,1763.252449810342,1578.4721976173278
284,1983,Zarah Fairn,Women's Featherweight,0,4,0,1363.6817137609346,1500.0,,
285,1984,Bruno Silva,Bantamweight,8,10,0,1526.328625416504,1628.1538405045353,1843.046030131341,1637.1797170666969
286,1985,Miguel Baeza,Welterweight,3,4,0,1476.520499939051,1646.3456200557628,,
287,1987,Jonathan Pearce,Lightweight,5,4,0,1546.4915361448395,1676.1563878796455,1866.75693960474,1658.5844273558046
288,1988,Diana Belbita,Women's Flyweight,2,5,0,1394.936787554589,1500.0,1832.882620746043,1548.217829171598
289,1989,Sean Woodson,Featherweight,7,1,1,1681.8190379363875,1681.8190379363875,1730.4047795334798,1698.82404749537
290,1990,Sean Brady,Welterweight,8,1,0,1813.0001835954367,1813.0001835954367,1807.5619426314645,1811.0967992580463
291,1991,Brendan Allen,Middleweight,12,4,0,1751.0243407068365,1811.63299191601,1866.709618657802,1791.5141879896744
292,1992,Tanner Boser,Heavyweight,5,5,0,1510.0123640370164,1587.0765374481891,1742.7661895054025,1591.4762029509516
293,1993,Don'Tale Mayes,Heavyweight,5,6,0,1478.9817876090212,1559.5666671505644,1780.3361157997952,1584.455802475792
294,1994,Loma Lookboonmee,Women's Strawweight,6,2,0,1609.4522709847506,1609.4522709847506,1739.8636167416698,1655.0962419996722
295,1996,Roman Kopylov,Middleweight,6,3,0,1645.0176220600963,1645.0176220600963,1763.1704042227734,1686.3710958170332
296,1997,Abubakar Nurmagomedov,Welterweight,2,2,0,1500.3597228741746,1521.3017588692287,1500.0,1500.2338198682137
297,1998,Andre Muniz,Middleweight,6,2,0,1661.8462488748817,1722.766372153799,1748.4099232279364,1692.1435348984508
298,2001,Tracy Cortez,Women's Bantamweight,5,1,0,1640.928716590505,1665.1654620933484,1741.7043539523766,1676.20018966716
299,2002,Billy Quarantillo,Featherweight,6,5,0,1535.5682258587944,1633.4334247269635,2000.5711442368035,1698.3192472910976
300,2004,Joe Solecki,Lightweight,5,4,0,1548.0871206302556,1649.2791321445973,1822.089753289879,1643.988042061124
301,2006,Chase Hooper,Featherweight,7,3,0,1638.3341375843106,1638.3341375843106,1980.9946868225347,1758.2653298176892
302,2007,Punahele Soriano,Middleweight,5,4,0,1544.918319326351,1596.0505979600437,2039.1982733596576,1717.9163032380084
303,2009,Ode Osbourne,Bantamweight,4,6,0,1421.5435207549554,1531.3059655039635,1694.2014273334742,1516.973788057437
304,2010,Aleksa Camur,Light Heavyweight,1,3,0,1421.2393273681694,1542.457349772978,1800.986084492147,1554.1506923615616
305,2011,Jamahal Hill,Light Heavyweight,7,3,0,1697.969303615647,1779.449462850797,1862.8715110631351,1755.6850762222678
306,2013,Herbert Burns,Featherweight,2,4,0,1413.171470933171,1602.3955464180542,1907.3578875629476,1586.1367167535927
307,2014,Nate Landwehr,Featherweight,5,4,0,1553.646887959682,1600.341539450179,1940.430649845388,1689.021204619679
308,2015,Khaos Williams,Welterweight,6,3,0,1637.043289748578,1685.3842949244754,,
309,2016,Youssef Zalal,Featherweight,7,3,1,1640.5863144192776,1640.5863144192776,1712.6656050872527,1665.8140661530688
310,2017,Austin Lingo,Featherweight,2,3,0,1456.2931935067145,1540.173941161173,1793.645715749792,1574.3665762917917
311,2019,Daniel Rodriguez,Welterweight,8,4,0,1648.8256089616175,1731.1829849931785,1971.1601882061263,1761.6427116971956
312,2021,Josh Culibao,Lightweight,3,4,1,1484.564575110759,1583.50654228966,1650.3872044878544,1542.6024953927424
313,2022,Norma Dumont,Women's Featherweight,8,2,0,1711.5158171392618,1711.5158171392618,1853.2294374169608,1761.1155842364565
314,2024,Kyler Phillips,Bantamweight,6,2,0,1652.6524726005566,1684.7767660715035,1797.539358743088,1703.3628827504426
315,2025,Steve Garcia,Lightweight,6,2,0,1675.7748481324725,1675.7748481324725,1882.3579572948724,1748.0789363393126
316,2026,TJ Brown,Featherweight,3,5,0,1442.2966925687606,1507.5575797107938,1955.6532665553368,1621.9714934640624
317,2029,Jamall Emmers,Featherweight,3,4,0,1477.7109463411375,1517.4195995946027,1758.3493953168063,1575.9344034826215
318,2030,David Dvorak,Flyweight,3,3,0,1495.3993199817755,1608.238953524742,1716.4251512830158,1572.7583609372095
319,2031,Philipe Lins,Heavyweight,4,2,0,1592.8503247099115,1592.8503247099115,1698.921350403929,1629.9751837028175
320,2034,Rodrigo Nascimento,Heavyweight,4,4,0,1525.4986066652125,1586.2990303131671,1784.7950737675224,1616.2523701510208
321,2035,Gabe Green,Welterweight,2,3,0,1480.5093825813187,1556.3550884232886,1906.6251029002208,1629.6498846929344
322,2036,Brandon Royval,Flyweight,7,3,0,1708.5295086282592,1708.5295086282592,1844.1736236244765,1756.0049488769355
323,2037,Mariya Agapova,Women's Flyweight,2,4,0,1421.3505293961614,1540.1939794683171,1872.4165146331695,1579.2236242291142
324,2047,Jinh Yu Frey,Women's Strawweight,2,6,0,1368.5249993501516,1500.0,1647.644812429302,1466.2169339278544
325,2048,Jiri Prochazka,Light Heavyweight,5,2,0,1751.0657974336204,1751.0657974336204,1961.897089973439,1824.856749822557
326,2050,Maxim Grishin,Heavyweight,2,3,0,1484.9093703528488,1519.8395416405162,1629.8475505396498,1535.6377334182291
327,2051,Zhalgas Zhumagulov,Flyweight,1,6,0,1352.8599611285647,1500.0,1808.774743721296,1512.4301350360206
328,2053,Khamzat Chimaev,Middleweight,8,0,0,1869.0957480098728,1869.0957480098728,1857.3051066909825,1864.969023548261
329,2054,Modestas Bukauskas,Light Heavyweight,5,4,0,1549.7922452928435,1550.0,1780.1511880166524,1630.4178752461767
330,2056,Roman Dolidze,Light Heavyweight,9,3,0,1744.3997935429595,1744.3997935429595,1831.5686109774224,1774.9088796450214
331,2057,Amir Albazi,Bantamweight,5,1,0,1658.588580445251,1686.178575707981,1731.2415305606492,1684.0171129856403
332,2058,Malcolm Gordon,Bantamweight,2,5,0,1390.619139235181,1510.2173590745929,1738.9799842488828,1512.5454349899765
333,2060,Rhys McKee,Welterweight,0,4,0,1370.2133220448943,1500.0,,
334,2061,Jai Herbert,Lightweight,3,5,1,1474.9424370908423,1500.0,1759.2640705256442,1574.455008793023
335,2062,Tom Aspinall,Heavyweight,8,1,0,1863.863678510532,1863.863678510532,2140.255013068283,1960.6006456057448
336,2064,John Castaneda,Bantamweight,4,3,0,1566.5492075856162,1598.5918689915254,1891.9881313000076,1680.4528308856532
337,2065,Nate Maness,Featherweight,5,2,0,1601.5955040016208,1629.1241100531388,1838.8344403933577,1684.6291317387288
338,2066,Johnny Munoz,Featherweight,2,4,0,1432.3178704262682,1507.548739921647,1583.7386434934365,1485.3151409997772
339,2068,Cody Durden,Bantamweight,6,5,1,1524.713083178801,1594.8262229408838,1859.0496882082343,1641.7308949391027
340,2069,Joaquin Buckley,Middleweight,11,4,0,1780.2188418720923,1780.2188418720923,1723.9146081034935,1760.5123600530828
341,2070,Alexander Munoz,Lightweight,1,2,0,1475.173473016761,1500.0,,
342,2074,Chris Daukaus,Heavyweight,4,4,0,1537.176230087145,1689.7830136295688,,
343,2075,Parker Porter,Heavyweight,4,4,0,1465.337312787215,1559.2917521551624,1819.483170636078,1589.2883630343172
344,2079,Matthew Semelsberger,Welterweight,5,6,0,1473.1185251577333,1626.7995557781437,1842.650424725783,1602.4546900065507
345,2083,Bill Algeo,Featherweight,5,5,0,1513.1561465619038,1611.152190722854,1880.6435559441036,1641.7767398456735
346,2088,Alexandr Romanov,Heavyweight,7,3,0,1632.5899401906238,1686.579916375154,2043.9671410446017,1776.5719604895162
347,2093,Ludovit Klein,Featherweight,7,2,1,1662.8645469877015,1662.8645469877015,1784.2637945903728,1705.3542836486363
348,2097,Dusko Todorovic,Middleweight,3,5,0,1414.9005667368206,1536.4833210572017,1802.7919827592373,1550.6625623446664
349,2098,Nassourdine Imavov,Middleweight,9,2,0,1822.6396331175984,1822.6396331175984,1744.0783733175815,1795.1431921875924
350,2100,Dricus Du Plessis,Middleweight,9,0,0,1950.9292869019328,1950.9292869019328,1912.492808716536,1937.4765195370437
351,2102,Ilia Topuria,Featherweight,8,0,0,1928.9457824276155,1928.9457824276155,1845.0219231487292,1899.5724316800054
352,2104,Stephanie Egger,Women's Bantamweight,3,4,0,1480.749454049646,1564.492329903583,1795.6835732362604,1590.9763957649611
353,2105,Tagir Ulanbekov,Flyweight,5,1,0,1648.616999564684,1648.616999564684,1930.652346117544,1747.329370858185
354,2106,Guram Kutateladze,Lightweight,2,3,0,1471.8817371411983,1540.0,1691.7281663818392,1548.8279873754227
355,2107,Mateusz Gamrot,Lightweight,7,3,0,1732.5702986033132,1770.0018865127065,1704.1709936129948,1722.6305418567017
356,2109,Phil Hawes,Middleweight,4,4,0,1461.9717906600808,1618.018830550975,2085.5531536634776,1680.2252677112697
357,2110,Jacob Malkoun,Middleweight,4,3,0,1559.340681939482,1559.340681939482,1683.3986266922584,1602.760962602954
358,2112,Shavkat Rakhmonov,Welterweight,7,0,0,1845.221390418753,1845.221390418753,1881.0708734865243,1857.7687094924727
359,2113,Miranda Maverick,Women's Flyweight,8,3,0,1653.284322961983,1653.284322961983,1765.1995631050554,1692.4546570120583
360,2115,Adrian Yanez,Bantamweight,6,3,0,1609.1501839469438,1697.3461782751522,,
361,2119,Ramiz Brahimaj,Welterweight,3,3,0,1519.9289395051478,1519.9289395051478,1698.8740148908646,1582.5597158901487
362,2120,Cory McKenna,Women's Strawweight,3,3,0,1481.7063463015888,1573.0005604294654,1786.3517598073968,1588.3322410286216
363,2121,Kanako Murata,Women's Strawweight,1,2,0,1454.042990350629,1535.9446665678322,1749.2968901207353,1557.3818552701664
364,2122,Jared Gooden,Welterweight,2,5,0,1446.7326927826484,1500.0,1816.5271272517548,1576.1607448468358
365,2123,Dustin Stoltzfus,Middleweight,3,5,0,1467.9589410036003,1500.0,1719.038888252122,1555.8369225405827
366,2126,Josh Parisian,Heavyweight,2,5,0,1386.5227628452008,1500.0,1907.655657280291,1568.9192758974823
367,2127,Jordan Leavitt,Lightweight,4,3,0,1536.2986371042723,1587.9452118684285,1819.281800531652,1635.3427443038552
368,2128,Sam Hughes,Women's Strawweight,5,5,0,1543.9489992736328,1543.9489992736328,1732.2637539871705,1609.859163423371
369,2129,Tafon Nchukwi,Middleweight,2,4,0,1399.8566446089128,1540.0,1749.5630323205428,1522.2538803079833
370,2130,Jamie Pickett,Middleweight,2,7,0,1334.055854708459,1500.558344905422,1625.572825170915,1436.0867943703186
371,2131,Jimmy Flick,Flyweight,2,3,0,1459.781773170897,1549.0776021819645,1932.945783625138,1625.3891768298813
372,2132,Joselyne Edwards,Women's Bantamweight,5,4,0,1522.3822558031975,1557.8970735890553,1780.8086148494017,1612.831481469369
373,2136,Umar Nurmagomedov,Bantamweight,6,1,0,1727.934368528654,1752.2767212048425,1759.7543136252605,1739.0713493124663
374,2138,Manon Fiorot,Women's Flyweight,7,0,0,1774.4488849144232,1774.4488849144232,1745.6106201082484,1764.355492232262
375,2139,Victoria Leonardo,Women's Flyweight,1,4,0,1379.186881910952,1500.0,1693.275320620836,1489.1178354594113
376,2140,Michael Chandler,Lightweight,2,4,0,1570.6988611663598,1603.4996558541116,1826.7574923512852,1660.3193820810839
377,2141,Manel Kape,Flyweight,6,3,0,1669.8382619782633,1669.8382619782633,1825.8528358335464,1724.4433628276124
378,2142,Phil Rowe,Welterweight,3,3,0,1553.9185586542503,1606.6070618855638,1841.052731343257,1654.4155190954025
379,2143,Casey O'Neill,Women's Flyweight,5,2,0,1592.7559108938715,1648.621045648529,1938.5953923040847,1713.799729387446
380,2146,Ronnie Lawrence,Bantamweight,2,2,0,1500.3294661916816,1582.3640127922724,1904.8329450890049,1641.9056838057447
381,2147,Carlos Ulberg,Light Heavyweight,8,1,0,1775.4648867737214,1775.4648867737214,1931.909305391536,1830.2204332899566
382,2148,Uros Medic,Lightweight,4,3,0,1542.1496689481166,1602.251664155366,2200.0,1772.3972848162757
383,2150,Rafa Garcia,Lightweight,4,4,0,1540.129997418578,1567.3719843344156,1701.6253517746711,1596.6533714432105
384,2152,Montserrat Conejo Ruiz,Women's Strawweight,1,3,0,1403.5357425339128,1540.0,1722.9497390001138,1515.330641297083
385,2156,JP Buys,Flyweight,0,4,0,1341.41678029047,1500.0,1699.730686924027,1466.8266476122149
386,2158,Ignacio Bahamondes,Lightweight,6,2,0,1686.911428418429,1686.911428418429,,
387,2160,Loopy Godinez,Women's Strawweight,7,5,0,1574.4818060304797,1636.6062295469649,1730.7720360008564,1629.1833865201115
388,2162,Pat Sabatini,Featherweight,6,2,0,1617.0026570424411,1640.4756261006137,1863.3041440159388,1703.2081774831654
389,2163,Rongzhu,Lightweight,2,3,0,1468.1206510191782,1505.4672134127895,1944.70226260589,1634.9242150745272
390,2165,Aoriqileng,Flyweight,3,5,0,1452.7644410663831,1508.3751879181268,1838.8476406381303,1587.8935609164946
391,2166,Liang Na,Women's Strawweight,0,4,0,1321.4660834108397,1500.0,1930.0664377155376,1534.4762074174841
392,2167,Luana Pinheiro,Women's Strawweight,3,3,0,1479.8283384611082,1595.6639305961958,1659.5022815856948,1542.7142185547136
393,2168,Carlston Harris,Welterweight,4,3,0,1551.4863651403507,1632.9316971998492,1888.815613196573,1669.5516019600286
394,2169,Tucker Lutz,Featherweight,1,3,0,1424.8932310375817,1536.9742892776972,,
395,2170,Chris Barnett,Heavyweight,2,3,0,1477.7244569304944,1520.9129735651595,2053.6279542129005,1679.2906809793365
396,2171,Shayilan Nuerdanbieke,Featherweight,3,3,0,1467.1448161036535,1565.9318146187536,1751.226374708688,1566.5733616154155
397,2174,Gregory Rodrigues,Middleweight,7,3,0,1645.907598978875,1685.2163392305931,1836.6389295506197,1712.6635646789855
398,2175,Kamuela Kirk,Featherweight,1,2,0,1455.93166502164,1551.6136702976887,1731.7439065847962,1552.4659495687447
399,2176,Tabatha Ricci,Women's Flyweight,6,3,0,1613.6836566346358,1643.5389166859911,1741.443012674405,1658.399431248555
400,2177,Terrance McKinney,Lightweight,6,4,0,1559.3896939121626,1598.251695243517,2085.7429026359227,1743.6133169654786
401,2178,Jeremiah Wells,Welterweight,4,2,0,1587.7910338959705,1681.167721653236,1768.3193004776772,1650.9759271995676
402,2180,Preston Parsons,Welterweight,2,4,0,1440.9790305074112,1518.7508052040862,1759.119953997743,1552.3283537290272
403,2181,Elise Reed,Women's Flyweight,4,4,0,1481.183850211328,1500.0,1760.326328925845,1578.8837177614091
404,2182,Melsik Baghdasaryan,Featherweight,3,2,0,1523.8812594436515,1583.4258768421462,,
405,2184,Orion Cosce,Welterweight,1,2,0,1433.9521276726532,1500.0,,
406,2185,Melissa Gatto,Women's Flyweight,3,2,0,1555.5809980521476,1592.9238675668564,1821.261484399668,1648.5691682737797
407,2187,Josiane Nunes,Women's Bantamweight,3,3,0,1472.2840451547509,1610.724372206351,2016.0418887142607,1662.5992904005793
408,2188,Bryan Battle,Middleweight,8,1,0,1739.8016903848609,1739.8016903848609,1921.8797276668129,1803.5290034335442
409,2189,Gilbert Urbina,Middleweight,1,2,0,1459.607972806402,1504.761870658709,2033.9670963885465,1660.6336660601526
410,2190,Ricky Turcios,Bantamweight,2,3,0,1442.779521169886,1540.0,1770.674976264709,1557.542930453074
411,2191,Brady Hiestand,Bantamweight,3,1,0,1591.9506334767848,1591.9506334767848,1954.688109890133,1718.9087502214568
412,2192,Andre Petroski,Middleweight,8,2,0,1650.149054857495,1680.760967358235,1747.2711557841324,1684.1417901818181
413,2194,Vanessa Demopoulos,Women's Flyweight,5,3,0,1549.4741470998629,1593.4220152666237,1843.8615951611723,1652.5097539213211
414,2196,Paddy Pimblett,Lightweight,6,0,0,1746.3389867017663,1746.3389867017663,1846.280795404176,1781.3186197476098
415,2198,Mandy Bohm,Women's Flyweight,1,2,0,1447.1398352933052,1500.0,1615.3907779085823,1506.0276652086523
416,2200,Erin Blanchfield,Women's Flyweight,7,1,0,1750.2489409319585,1750.2489409319585,1977.9797912516497,1829.9547385438505
417,2202,Cody Brundage,Middleweight,5,6,0,1495.914805509261,1553.459787219217,1781.306935271783,1595.8020509261437
418,2204,Mike Breeden,Lightweight,1,3,0,1445.2565275461398,1500.0,1977.207517386461,1631.439373990252
419,2207,Istela Nunes,Women's Strawweight,0,4,0,1338.7096239790878,1500.0,2051.0921429425703,1588.0435056163067
420,2208,David Onama,Lightweight,5,2,0,1621.9546963398172,1621.9546963398172,1906.451765696651,1721.528670614709
421,2209,Maria Oliveira,Women's Strawweight,1,3,0,1418.9623443851692,1500.0,1817.651421385193,1558.5035213351775
422,2210,Daniel Lacerda,Flyweight,0,6,0,1282.5897539254065,1500.0,2154.07782387253,1587.6105784068998
423,2212,Albert Duraev,Middleweight,2,2,0,1498.8745451247344,1535.3568407132043,1666.2285511029922,1557.4484472171246
424,2213,Benoit Saint Denis,Welterweight,5,3,0,1628.4655264387493,1696.932195515286,1962.010774014017,1745.206363090093
425,2215,Alex Pereira,Middleweight,9,2,0,1914.2304870878768,1952.2203592468868,1822.43476783876,1882.101985350686
426,2216,Chris Curtis,Middleweight,5,5,0,1564.825001743565,1663.307500713266,1845.3475261653264,1663.0078852911815
427,2217,Ian Machado Garry,Welterweight,8,1,0,1757.1396229509694,1786.6352009974894,1759.3621834833912,1757.917519137317
428,2219,CJ Vergara,Flyweight,3,4,0,1450.7875071848562,1526.8074041292973,1853.9608662460305,1591.898182856267
429,2220,Natan Levy,Lightweight,2,2,0,1486.251633627101,1525.038547952162,1891.162710425317,1627.9705105064768
430,2222,Viacheslav Borshchev,Lightweight,3,4,1,1484.8388200085153,1545.2218403292202,1831.834826005568,1606.2874221074837
431,2223,Joanderson Brito,Featherweight,5,2,0,1661.2397245953402,1703.378909445939,2041.9886340720595,1794.501842912192
432,2224,Joseph Holmes,Middleweight,1,3,0,1408.721992732859,1500.0,1921.8907725947065,1588.3310656845056
433,2225,Andre Fialho,Welterweight,2,5,0,1424.9266780811913,1576.0897366330962,1761.6202137744772,1542.7694155738413
434,2226,Michael Morales,Welterweight,5,0,0,1733.1094619363355,1733.1094619363355,,
435,2227,Victor Henry,Bantamweight,3,3,0,1541.0959956506483,1591.15518674379,1889.63938283711,1663.08618116591
436,2228,Jack Della Maddalena,Welterweight,7,0,0,1802.970645773941,1802.970645773941,1942.7649512868484,1851.8986527034585
437,2229,Pete Rodriguez,Welterweight,1,2,0,1450.551951457206,1500.2202624426168,,
438,2231,Genaro Valdez,Lightweight,0,3,0,1374.7490617016313,1500.0,,
439,2232,Jasmine Jasudavicius,Women's Flyweight,7,2,0,1667.0354621917745,1667.0354621917745,1876.7005624721528,1740.418247289907
440,2233,Tresean Gore,Middleweight,2,2,0,1515.1913688152233,1515.1913688152233,1847.5822296985984,1631.5281701244046
441,2234,Chidi Njokuani,Middleweight,5,3,0,1584.8470506240392,1596.147353309071,1855.6383340401555,1679.6239998196797
442,2235,Jailton Almeida,Light Heavyweight,8,1,0,1782.427924524549,1782.427924524549,2020.9766917021464,1865.919993036708
443,2236,Denys Bondar,Flyweight,0,3,0,1374.7032840828122,1500.0,1845.275375541807,1539.4035160934604
444,2237,AJ Dobson,Middleweight,1,3,0,1426.3571687760625,1500.0,1835.1568915435168,1569.4370717446716
445,2238,Blood Diamond,Welterweight,0,3,0,1389.6432088502474,1500.0,1614.4644870131758,1468.3306562072726
446,2239,Nikolas Motta,Lightweight,3,3,0,1521.633430614619,1521.633430614619,,
447,2240,Chad Anheliger,Bantamweight,2,3,0,1455.089702302487,1544.9862567242296,1915.126852759001,1616.102704962267
448,2241,Christian Rodriguez,Featherweight,5,2,0,1606.2310871844422,1633.128371321378,1668.1522862794643,1627.9035068677
449,2243,Armen Petrosyan,Middleweight,3,4,0,1462.1270152853554,1580.256900231971,1791.917476209763,1577.553676608898
450,2245,Carlos Hernandez,Flyweight,3,3,0,1492.882003056019,1540.0,1679.1734487142205,1558.0840090363895
451,2246,Victor Altamirano,Flyweight,2,4,0,1423.506541891653,1541.1111617319716,1780.3427618430742,1548.3992188746502
452,2247,AJ Fletcher,Welterweight,1,3,0,1451.8420642784015,1500.0,1989.4858944796788,1640.0174048488484
453,2248,Javid Basharat,Bantamweight,4,2,0,1558.0976587257794,1641.9706469231176,1711.6911040685368,1611.8553645957445
454,2249,Azamat Murzakanov,Light Heavyweight,4,0,0,1687.4572158276433,1687.4572158276433,1723.8615006773396,1700.1987155250372
455,2250,Muhammad Mokaev,Flyweight,7,0,0,1736.1683388659874,1736.1683388659874,1800.9634117739877,1758.8466143837875
456,2251,Aliaskhab Khizriev,Middleweight,2,0,0,1590.7083815184048,1590.7083815184048,,
457,2252,Denis Tiuliulin,Middleweight,1,5,0,1364.7867781456796,1501.102855578872,1733.0764315173512,1493.6881568257647
